DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,MT,2022,2546,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,MT,2023,2347,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,MT,2024,2334,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1960,88713,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1961,92251,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1962,92830,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1963,95108,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1964,102873,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1965,108422,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1966,111798,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1967,114965,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1968,117495,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1969,117473,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1970,123521,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1971,122277,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1972,117365,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1973,107478,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1974,109361,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1975,99795,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1976,96628,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1977,92780,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1978,88632,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1979,85352,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1980,89978,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1981,85184,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1982,83084,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1983,77931,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1984,81135,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1985,82592,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1986,87401,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1987,87830,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1988,89142,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1989,91452,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1990,97148.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1991,95780.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1992,94733.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1993,88273.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1994,82982.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1995,81469,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1996,85140,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1997,85059,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1998,86956,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,1999,89428,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2000,88074,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2001,79677,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2002,83970,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2003,78928,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2004,72231,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2005,71113,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2006,71157,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2007,71114,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2008,74030,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2009,72119,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2010,75399,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2011,71572,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2012,70315,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2013,64549,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2014,65333,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2015,64308,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2016,65249,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2017,64402,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2018,64315,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2019,63565,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2020,50233,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2021,56419,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2022,70608,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NL,2023,67959,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1960,23651,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1961,24142,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1962,24070,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1963,24096,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1964,25005,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1965,24185,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1966,27680,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1967,29154,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1968,29441,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1969,29630,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1970,29370,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1971,29510,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1972,28596,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1973,28141,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1974,27344,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1975,25898,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1976,25389,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1977,24022,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1978,23690,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1979,23055,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1980,22230,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1981,22271,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1982,21706,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1983,20803,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1984,20537,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1985,20221,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1986,20513,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1987,21081,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1988,21744,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1989,20755,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1990,21926.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1991,19880.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1992,19266.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1993,19464.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1994,20605.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1995,21677,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1996,23172,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1997,23815,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1998,23354,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,1999,23456,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2000,22598,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2001,19722,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2002,20364,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2003,22361,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2004,18655,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2005,22392,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2006,21721,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2007,23471,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2008,25125,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2009,24299,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2010,23313,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2011,22876,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2012,24077,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2013,23916,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2014,23462,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2015,23227,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2016,23672,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2017,23134,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2018,22578,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2019,21410,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,NO,2020,17699,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1960,244230,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1961,236024,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1962,228064,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1963,219810,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1964,230675,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1965,199901,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1966,225908,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1967,238002,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1968,257899,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1969,270286,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1970,280311,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1971,291643,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1972,307747,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1973,314537,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1974,319608,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1975,330848,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1976,326669,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1977,326277,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1978,327201,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1979,318967,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1980,307373,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1981,322659,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1982,315767,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1983,305907,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1984,285258,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1985,266816,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1986,257887,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1987,252819,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1988,246791,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1989,255643,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1990,255369.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1991,233206.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1992,217240.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1993,207674.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1994,207689.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1995,207081,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1996,203641,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1997,204850,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1998,209430,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,1999,219398,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2000,211150,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2001,195122,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2002,191935,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2003,195446,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2004,191824,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2005,206916,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2006,226181,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2007,248702,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2008,257744,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2009,250794,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2010,228337,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2011,206471,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2012,203850,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2013,180396,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2014,188488,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2015,188832,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2016,193455,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2017,192576,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2018,192443,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2019,183371,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2020,145045,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2021,168324,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2022,155817,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2023,145898,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PL,2024,135402,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1960,69457,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1961,78199,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1962,70817,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1963,71209,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1964,73310,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1965,75483,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1966,77199,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1967,78864,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1968,76553,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1969,79180,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1970,81461,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1971,83438,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1972,77325,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1973,84334,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1974,81724,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1975,103125,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1976,101885,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1977,91403,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1978,81111,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1979,80141,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1980,72164,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1981,76283,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1982,73660,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1983,74917,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1984,69875,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1985,68461,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1986,69271,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1987,71656,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1988,71098,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1989,73195,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1990,71654.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1991,71808.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1992,69887.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1993,68176.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1994,66003.00,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1995,65776,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1996,63672,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1997,65770,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1998,66598,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,1999,68710,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,2000,63752,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,2001,58390,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,2002,56457,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,2003,53735,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,2004,49178,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,2005,48671,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,2006,47857,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,2007,46329,,
ESTAT:DEMO_NIND(1.0),30/04/26 23:00:00,A,MARRIAGE,PT,2008,43228,,
